urn:cts:greekLit:tlg5026.msA.hmt:1.997 urn:cts:greekLit:tlg0012.tlg001.msA:1.366
urn:cts:greekLit:tlg5026.msA.hmt:1.998 urn:cts:greekLit:tlg0012.tlg001.msA:1.368
urn:cts:greekLit:tlg5026.msA.hmt:1.1031 urn:cts:greekLit:tlg0012.tlg001.msA:1.381
urn:cts:greekLit:tlg5026.msA.hmt:1.1032 urn:cts:greekLit:tlg0012.tlg001.msA:1.383
urn:cts:greekLit:tlg5026.msA.hmt:1.1033 urn:cts:greekLit:tlg0012.tlg001.msA:1.388
urn:cts:greekLit:tlg5026.msA.hmt:1.1034 urn:cts:greekLit:tlg0012.tlg001.msA:1.392
urn:cts:greekLit:tlg5026.msA.hmt:1.1035 urn:cts:greekLit:tlg0012.tlg001.msA:1.393
urn:cts:greekLit:tlg5026.msA.hmt:1.1036 urn:cts:greekLit:tlg0012.tlg001.msA:1.396
urn:cts:greekLit:tlg5026.msA.hmt:1.1037 urn:cts:greekLit:tlg0012.tlg001.msA:1.396
urn:cts:greekLit:tlg5026.msA.hmt:1.1038 urn:cts:greekLit:tlg0012.tlg001.msA:1.397-1.401
urn:cts:greekLit:tlg5026.msA.hmt:1.1039 urn:cts:greekLit:tlg0012.tlg001.msA:1.397
urn:cts:greekLit:tlg5026.msA.hmt:1.1040 urn:cts:greekLit:tlg0012.tlg001.msA:1.400
urn:cts:greekLit:tlg5026.msA.hmt:1.1041 urn:cts:greekLit:tlg0012.tlg001.msA:1.399
urn:cts:greekLit:tlg5026.msA.hmt:1.1059 urn:cts:greekLit:tlg0012.tlg001.msA:1.403
